;;;;;;;;;;;;;;;;;;;;Moyenne;Variance;Ecart type;;m‚diance;;;;;;;
;;IdOp100;SN;Colonne2;Type;DateStart;OCV;ACIR;InsuP;InsuN;TC1;TC2;VC1;VC2;VC3;VC4;VC5;VC6;VC7;23.37;0.000277097;0.016646243;;23.37;;;;;;;
23.39;13.59506614;881;0B5MEVA000A46JCCW0000054;672;3551;24/05/2023 10:45;23.39;3.09;9999;9999;22;22;3899;3898;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;882;0B5MEVA000A46JCCW0000369;673;3551;24/05/2023 10:45;23.39;3.06;9999;9999;23;23;3896;3898;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;883;0B5MEVA000A46JCCW0000070;674;3551;24/05/2023 11:40;23.39;3.07;9999;9999;23;23;3899;3899;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;884;0B5MEVA000A46JCCW0000078;675;3551;24/05/2023 11:41;23.39;3.07;9999;9999;23;23;3898;3898;3899;3898;3900;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;885;0B5MEVA000A46JCCW0000059;676;3551;24/05/2023 11:42;23.39;3.08;9999;9999;23;23;3899;3898;3895;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;887;0B5MEVA000A46JCCW0000181;677;3551;24/05/2023 13:52;23.39;3.07;9999;9999;23;23;3899;3895;3898;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;888;0B5MEVA000A46JCCW0000106;678;3551;24/05/2023 13:56;23.39;3.08;9999;9999;23;23;3896;3899;3898;3896;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;889;0B5MEVA000A46JCCW0000189;679;3551;24/05/2023 13:56;23.39;3.08;9999;9999;23;23;3900;3898;3898;3899;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;892;0B5MEVA000A46JCCS0000204;680;3551;24/05/2023 13:59;23.39;3.1;9999;9999;23;23;3899;3898;3896;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;893;0B5MEVA000A46JCCS0000060;681;3551;25/05/2023 13:14;23.39;3.08;9999;9999;23;23;3899;3898;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;895;0B5MEVA000A46JCCS0000174;682;3551;25/05/2023 13:15;23.39;3.08;9999;9999;23;23;3899;3898;3899;3895;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;896;0B5MEVA000A46JCCX0000348;683;3551;25/05/2023 13:16;23.39;3.08;9999;9999;23;23;3896;3898;3898;3898;3894;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;897;0B5MEVA000A46JCCW0000673;684;3551;25/05/2023 13:17;23.39;3.06;9999;9999;23;23;3899;3899;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;899;0B5MEVA000A46JCCX0000348;685;3551;25/05/2023 13:53;23.39;3.08;9999;9999;23;23;3898;3899;3899;3898;3895;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;901;0B5MEVA000A46JCCS0000174;686;3551;25/05/2023 13:54;23.39;3.07;9999;9999;23;23;3899;3899;3899;3896;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;902;0B5MEVA000A46JCCW0000673;687;3551;25/05/2023 13:54;23.39;3.06;9999;9999;23;23;3899;3900;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;907;0B5MEVA000A46JCCW0000260;688;3551;25/05/2023 14:22;23.39;3.09;9999;9999;23;23;3898;3899;3898;3898;3895;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;908;0B5MEVA000A46JCCX0000348;689;3551;25/05/2023 14:24;23.39;3.08;9999;9999;23;23;3898;3899;3899;3898;3895;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;910;0B5MEVA000A46JCCS0000174;690;3551;25/05/2023 14:24;23.39;3.07;9999;9999;23;23;3899;3899;3899;3896;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;911;0B5MEVA000A46JCCW0000673;691;3551;25/05/2023 14:25;23.39;3.05;9999;9999;23;23;3899;3900;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;913;0B5MEVA000A46JCCS0000060;692;3551;25/05/2023 14:26;23.39;3.08;9999;9999;23;23;3898;3898;3896;3896;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;914;0B5MEVA000A46JCCW0000626;693;3551;25/05/2023 14:28;23.39;3.05;9999;9999;0;0;0;0;0;0;0;0;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;915;0B5MEVA000A46JCCW0000622;694;3551;25/05/2023 14:28;23.39;3.08;9999;9999;23;23;3898;3899;3898;3896;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;916;0B5MEVA000A46JCCW0000614;695;3551;25/05/2023 14:29;23.39;3.07;9999;9999;23;23;3894;3899;3898;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;918;0B5MEVA000A46JCCW0000681;696;3551;25/05/2023 14:31;23.39;3.08;9999;9999;23;23;3899;3898;3898;3899;3898;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;921;0B5MEVA000A46JCCW0000626;697;3551;25/05/2023 14:33;23.39;3.05;9999;9999;23;23;3899;3895;3896;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;922;0B5MEVA000A46JCCW0000047;698;3551;25/05/2023 14:34;23.39;3.09;9999;9999;23;23;3898;3898;3898;3896;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;923;0B5MEVA000A46JCCW0000630;699;3551;25/05/2023 14:34;23.39;3.05;9999;9999;23;23;3899;3898;3898;3900;3899;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;925;0B5MEVA000A46JCCW0000234;700;3551;30/05/2023 15:12;23.39;3.07;9999;9999;24;24;3898;3896;3899;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;927;0B5MEVA000A46JCCW0000284;701;3551;30/05/2023 15:15;23.39;3.06;9999;9999;24;24;3900;3900;3898;3900;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;928;0B5MEVA000A46JCCW0000391;702;3551;30/05/2023 15:15;23.39;3.05;9999;9999;24;24;3898;3899;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;929;0B5MEVA000A46JCCW0000245;703;3551;30/05/2023 15:17;23.39;3.06;9999;9999;24;24;3900;3898;3898;3899;3900;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;931;0B5MEVA000A46JCCW0000378;704;3551;30/05/2023 15:20;23.39;3.04;9999;9999;24;24;3896;3899;3896;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;932;0B5MEVA000A46JCCW0000379;705;3551;30/05/2023 15:22;23.39;3.05;9999;9999;24;23;3899;3895;3896;3896;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;934;0B5MEVA000A46JCCW0000095;706;3551;30/05/2023 15:24;23.39;3.08;9999;9999;24;24;3898;3898;3899;3898;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;935;0B5MEVA000A46JCCW0000114;707;3551;30/05/2023 15:26;23.39;3.06;9999;9999;24;24;3896;3898;3898;3898;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;936;0B5MEVA000A46JCCW0000096;708;3551;30/05/2023 15:30;23.39;3.09;9999;9999;24;24;3896;3896;3895;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;937;0B5MEVA000A46JCCW0000098;709;3551;31/05/2023 13:50;23.39;3.07;9999;9999;24;24;3896;3896;3898;3899;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;938;0B5MEVA000A46JCCW0000081;710;3551;31/05/2023 13:52;23.39;3.1;9999;9999;24;24;3898;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;941;0B5MEVA000A46JCCX0000240;711;3551;31/05/2023 13:56;23.39;3.07;9999;9999;24;23;3899;3894;3898;3900;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;943;0B5MEVA000A46JCCX0000354;712;3551;31/05/2023 14:00;23.39;3.07;9999;9999;23;23;3895;3896;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;944;0B5MEVA000A46JCCX0000041;713;3551;31/05/2023 14:03;23.39;3.06;9999;9999;24;23;3899;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;945;0B5MEVA000A46JCCX0000221;714;3551;31/05/2023 14:04;23.39;3.09;9999;9999;23;23;3899;3898;3899;3896;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;946;0B5MEVA000A46JCCW0000127;715;3551;31/05/2023 14:07;23.39;3.07;9999;9999;24;23;3899;3899;3898;3899;3895;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;947;0B5MEVA000A46JCCW0000097;716;3551;31/05/2023 14:08;23.39;3.06;9999;9999;24;24;3899;3898;3899;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;949;0B5MEVA000A46JCCT0000268;717;3551;31/05/2023 14:10;23.39;3.1;9999;9999;24;24;3896;3896;3898;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;950;0B5MEVA000A46JCCX0000357;718;3551;31/05/2023 14:48;23.39;3.07;9999;9999;24;23;3898;3899;3899;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;951;0B5MEVA000A46JCCV0000361;719;3551;31/05/2023 14:49;23.39;3.07;9999;9999;23;23;3896;3898;3896;3896;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;952;0B5MEVA000A46JCCX0000356;720;3551;31/05/2023 14:49;23.39;3.06;9999;9999;24;24;3899;3899;3896;3899;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;953;0B5MEVA000A46JCCV0000498;721;3551;31/05/2023 14:50;23.39;3.08;9999;9999;24;23;3898;3898;3898;3899;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;954;0B5MEVA000A46JCCV0000374;722;3551;31/05/2023 14:51;23.39;3.09;9999;9999;24;23;3899;3899;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;955;0B5MEVA000A46JCCV0000373;723;3551;31/05/2023 14:52;23.39;3.08;9999;9999;24;23;3898;3898;3899;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;956;0B5MEVA000A46JCCW0000295;724;3551;31/05/2023 14:53;23.39;3.07;9999;9999;23;24;3899;3898;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1150;0B5MEVA000A46JCCV0000431;844;3551;12/06/2023 11:02;23.39;3.1;9999;9999;24;23;3898;3896;3899;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1149;0B5MEVA000A46JCCV0000385;596;3551;12/06/2023 11:00;23.38;3.09;9999;9999;24;23;3899;3898;3895;3896;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1148;0B5MEVA000A46JCCV0000384;843;3551;12/06/2023 10:59;23.39;3.09;9999;9999;24;23;3899;3898;3898;3899;3898;3895;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1147;0B5MEVA000A46JCCX0000182;842;3551;12/06/2023 10:58;23.39;3.04;9999;9999;24;23;3896;3898;3898;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1146;0B5MEVA000A46JCCV0000398;595;3551;12/06/2023 10:57;23.38;3.09;9999;9999;24;24;3895;3895;3894;3894;3895;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1145;0B5MEVA000A46JCCV0000396;594;3551;12/06/2023 10:56;23.38;3.1;9999;9999;24;24;3895;3895;3895;3895;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1144;0B5MEVA000A46JCCW0000006;593;3551;12/06/2023 10:54;23.38;3.07;9999;9999;24;24;3895;3895;3895;3895;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;23.74319228;1143;0B5MEVA000A46JCCV0000397;414;3551;12/06/2023 10:53;23.37;3.08;9999;9999;24;24;3896;3894;3894;3895;3894;3894;0;;;;23.74319228;;;;;;;;
23.39;23.74319228;1142;0B5MEVA000A46JCCV0000402;413;3551;12/06/2023 10:52;23.37;3.09;9999;9999;24;24;3896;3894;3893;3895;3894;3894;0;;;;23.74319228;;;;;;;;
23.39;13.59506614;1141;0B5MEVA000A46JCCX0000159;841;3551;12/06/2023 10:50;23.39;3.05;9999;9999;24;23;3899;3898;3896;3892;3900;3900;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1140;0B5MEVA000A46JCCX0000347;840;3551;12/06/2023 10:49;23.39;3.09;9999;9999;24;23;3898;3898;3896;3900;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1139;0B5MEVA000A46JCCX0000351;839;3551;12/06/2023 10:48;23.39;3.07;9999;9999;24;23;3896;3895;3898;3896;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1138;0B5MEVA000A46JCCX0000266;927;3551;12/06/2023 10:46;23.40;3.07;9999;9999;24;24;3899;3901;3900;3900;3899;3898;1;;;;5.986976907;;;;;;;;
23.39;5.986976907;1137;0B5MEVA000A46JCCW0000354;926;3551;12/06/2023 10:45;23.40;3.06;9999;9999;24;23;3899;3898;3900;3900;3899;3898;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1136;0B5MEVA000A46JCCT0000111;838;3551;12/06/2023 10:44;23.39;3.09;9999;9999;24;24;3899;3898;3898;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1135;0B5MEVA000A46JCCX0000345;837;3551;09/06/2023 09:24;23.39;3.07;9999;9999;23;23;3899;3899;3898;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1134;0B5MEVA000A46JCCT0000079;836;3551;09/06/2023 09:23;23.39;3.12;9999;9999;23;23;3898;3898;3896;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1133;0B5MEVA000A46JCCT0000064;835;3551;09/06/2023 09:22;23.39;3.1;9999;9999;23;23;3899;3899;3898;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1132;0B5MEVA000A46JCCX0000165;834;3551;09/06/2023 09:21;23.39;3.06;9999;9999;23;23;3899;3899;3899;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1131;0B5MEVA000A46JCCX0000273;833;3551;09/06/2023 09:19;23.39;3.08;9999;9999;23;23;3900;3900;3896;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1130;0B5MEVA000A46JCCS0000127;832;3551;09/06/2023 09:17;23.39;3.1;9999;9999;23;23;3899;3900;3900;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1129;0B5MEVA000A46JCCW0000349;925;3551;09/06/2023 09:14;23.40;3.07;9999;9999;23;23;3898;3900;3899;3899;3900;3900;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1128;0B5MEVA000A46JCCV0000452;831;3551;09/06/2023 09:11;23.39;3.09;9999;9999;23;23;3898;3896;3899;3899;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1127;0B5MEVA000A46JCCT0000073;830;3551;09/06/2023 09:11;23.39;3.09;9999;9999;23;23;3896;3896;3898;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1126;0B5MEVA000A46JCCT0000085;829;3551;09/06/2023 09:09;23.39;3.09;9999;9999;23;23;3898;3898;3898;3898;3895;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1125;0B5MEVA000A46JCCV0000455;592;3551;09/06/2023 09:08;23.38;3.07;9999;9999;23;23;3898;3894;3896;3899;3898;3898;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1124;0B5MEVA000A46JCCT0000109;828;3551;09/06/2023 09:08;23.39;3.1;9999;9999;23;23;3899;3899;3898;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;18.26094097;1123;0B5MEVA000A46JCCW0000364;149;3551;09/06/2023 09:07;23.36;3.08;9999;9999;23;23;3895;3893;3893;3893;3893;3893;0;;;;18.26094097;;;;;;;;
23.39;13.59506614;1122;0B5MEVA000A46JCCT0000076;827;3551;09/06/2023 09:06;23.39;3.11;9999;9999;23;23;3899;3898;3899;3898;3899;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1121;0B5MEVA000A46JCCV0000458;826;3551;09/06/2023 08:25;23.39;3.09;9999;9999;23;23;3899;3899;3898;3899;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1120;0B5MEVA000A46JCCT0000068;591;3551;07/06/2023 13:36;23.38;3.1;9999;9999;24;24;3898;3896;3898;3898;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1119;0B5MEVA000A46JCCV0000390;825;3551;07/06/2023 13:35;23.39;3.08;9999;9999;24;24;3898;3898;3899;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1118;0B5MEVA000A46JCCT0000018;824;3551;07/06/2023 13:34;23.39;3.09;9999;9999;24;23;3896;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1117;0B5MEVA000A46JCCX0000027;823;3551;07/06/2023 13:33;23.39;3.04;9999;9999;24;24;3896;3896;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1116;0B5MEVA000A46JCCX0000031;924;3551;07/06/2023 13:32;23.40;3.04;9999;9999;24;24;3899;3899;3899;3899;3899;3899;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1115;0B5MEVA000A46JCCW0000350;822;3551;07/06/2023 13:31;23.39;3.05;9999;9999;24;24;3898;3900;3898;3898;3900;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1114;0B5MEVA000A46JCCW0000335;821;3551;07/06/2023 13:29;23.39;3.07;9999;9999;24;24;3898;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;5.986976907;1113;0B5MEVA000A46JCCX0000019;923;3551;07/06/2023 13:25;23.40;3.05;9999;9999;24;24;3899;3899;3899;3900;3898;3899;1;;;;5.986976907;;;;;;;;
23.39;21.51915268;1112;0B5MEVA000A46JCCT0000057;590;3551;07/06/2023 13:23;23.38;3.09;9999;9999;24;24;3898;3898;3896;3896;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;5.986976907;1111;0B5MEVA000A46JCCX0000026;922;3551;07/06/2023 13:22;23.40;3.04;9999;9999;24;24;3899;3898;3899;3898;3896;3898;1;;;;5.986976907;;;;;;;;
23.39;13.59506614;1110;0B5MEVA000A46JCCW0000708;820;3551;07/06/2023 13:21;23.39;3.04;9999;9999;24;24;3898;3898;3898;3898;3896;3899;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1109;0B5MEVA000A46JCCW0000065;589;3551;07/06/2023 13:20;23.38;3.08;9999;9999;24;24;3898;3896;3898;3895;3898;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1108;0B5MEVA000A46JCCW0000700;819;3551;07/06/2023 13:19;23.39;3.07;9999;9999;24;24;3898;3898;3899;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1107;0B5MEVA000A46JCCW0000188;818;3551;07/06/2023 13:18;23.39;3.06;9999;9999;24;23;3899;3898;3896;3899;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1106;0B5MEVA000A46JCCX0000085;817;3551;07/06/2023 13:16;23.39;3.04;9999;9999;24;23;3896;3899;3899;3898;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;18.26094097;1105;0B5MEVA000A46JCCW0000017;148;3551;07/06/2023 13:14;23.36;3.11;9999;9999;24;24;3894;3895;3893;3893;3894;3892;0;;;;18.26094097;;;;;;;;
23.39;21.51915268;1104;0B5MEVA000A46JCCW0000145;588;3551;07/06/2023 12:57;23.38;3.04;9999;9999;24;24;3896;3895;3896;3898;3898;3898;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1103;0B5MEVA000A46JCCX0000042;816;3551;07/06/2023 12:55;23.39;3.05;9999;9999;24;24;3898;3895;3896;3896;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1102;0B5MEVA000A46JCCX0000335;815;3551;07/06/2023 12:53;23.39;3.07;9999;9999;24;24;3896;3899;3898;3896;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1101;0B5MEVA000A46JCCV0000500;814;3551;07/06/2023 12:52;23.39;3.07;9999;9999;24;24;3898;3898;3898;3898;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1100;0B5MEVA000A46JCCW0000029;813;3551;07/06/2023 12:51;23.39;3.08;9999;9999;24;23;3899;3898;3898;3898;3899;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1099;0B5MEVA000A46JCCX0000358;812;3551;07/06/2023 12:50;23.39;3.08;9999;9999;24;23;3899;3896;3896;3900;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1098;0B5MEVA000A46JCCW0000037;811;3551;07/06/2023 12:44;23.39;3.09;9999;9999;23;23;3898;3898;3898;3896;3898;3899;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1097;0B5MEVA000A46JCCX0000318;810;3551;07/06/2023 12:41;23.39;3.06;9999;9999;24;23;3898;3899;3899;3899;3900;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1096;0B5MEVA000A46JCCV0000506;587;3551;07/06/2023 12:39;23.38;3.09;9999;9999;0;0;0;0;0;0;0;0;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1095;0B5MEVA000A46JCCX0000353;809;3551;07/06/2023 12:38;23.39;3.07;9999;9999;24;23;3898;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1094;0B5MEVA000A46JCCX0000343;808;3551;07/06/2023 12:37;23.39;3.07;9999;9999;24;24;3899;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1093;0B5MEVA000A46JCCW0000027;807;3551;07/06/2023 12:36;23.39;3.06;9999;9999;24;24;3899;3899;3896;3896;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1092;0B5MEVA000A46JCCV0000505;806;3551;07/06/2023 12:34;23.39;3.07;9999;9999;24;24;3898;3898;3899;3898;3895;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1091;0B5MEVA000A46JCCW0000036;586;3551;07/06/2023 12:33;23.38;3.08;9999;9999;24;24;3898;3898;3896;3899;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1090;0B5MEVA000A46JCCX0000322;585;3551;06/06/2023 09:57;23.38;3.09;9999;9999;23;23;3895;3899;3896;3896;3898;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1089;0B5MEVA000A46JCCX0000321;805;3551;06/06/2023 09:56;23.39;3.07;9999;9999;23;23;3896;3898;3898;3896;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1088;0B5MEVA000A46JCCV0000503;584;3551;06/06/2023 09:55;23.38;3.09;9999;9999;23;23;3896;3898;3898;3898;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1087;0B5MEVA000A46JCCX0000346;583;3551;06/06/2023 09:54;23.38;3.09;9999;9999;23;23;3896;3898;3896;3896;3895;3898;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1086;0B5MEVA000A46JCCX0000226;582;3551;06/06/2023 09:53;23.38;3.09;9999;9999;23;23;3896;3896;3894;3895;3898;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1085;0B5MEVA000A46JCCW0000032;581;3551;06/06/2023 09:51;23.38;3.09;9999;9999;23;23;3898;3895;3896;3895;3895;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1084;0B5MEVA000A46JCCV0000507;580;3551;06/06/2023 09:50;23.38;3.11;9999;9999;23;23;3894;3896;3894;3895;3894;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1083;0B5MEVA000A46JCCW0000018;579;3551;06/06/2023 09:49;23.38;3.08;9999;9999;23;23;3895;3896;3895;3895;3896;3894;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1082;0B5MEVA000A46JCCX0000227;578;3551;06/06/2023 09:47;23.38;3.08;9999;9999;23;23;3898;3894;3896;3896;3898;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1081;0B5MEVA000A46JCCV0000510;577;3551;06/06/2023 09:47;23.38;3.08;9999;9999;23;23;3895;3896;3896;3896;3898;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1080;0B5MEVA000A46JCCX0000349;576;3551;06/06/2023 09:46;23.38;3.08;9999;9999;23;23;3898;3898;3895;3896;3896;3895;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1079;0B5MEVA000A46JCCX0000246;575;3551;06/06/2023 09:45;23.38;3.08;9999;9999;23;23;3899;3896;3896;3896;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;13.59506614;1078;0B5MEVA000A46JCCT0000147;804;3551;06/06/2023 09:43;23.39;3.1;9999;9999;23;23;3899;3898;3900;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1077;0B5MEVA000A46JCCS0000032;803;3551;05/06/2023 13:38;23.39;3.08;9999;9999;24;24;3899;3898;3898;3896;3896;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1076;0B5MEVA000A46JCCT0000142;802;3551;05/06/2023 13:36;23.39;3.08;9999;9999;24;24;3898;3899;3898;3898;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1075;0B5MEVA000A46JCCT0000014;801;3551;05/06/2023 13:35;23.39;3.09;9999;9999;24;24;3895;3898;3898;3898;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1074;0B5MEVA000A46JCCT0000122;800;3551;05/06/2023 13:33;23.39;3.07;9999;9999;24;24;3896;3896;3899;3898;3898;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1073;0B5MEVA000A46JCCW0000347;799;3551;05/06/2023 13:32;23.39;3.06;9999;9999;24;24;3898;3896;3896;3899;3898;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1072;0B5MEVA000A46JCCW0000401;798;3551;05/06/2023 13:31;23.39;3.05;9999;9999;24;24;3898;3898;3899;3895;3896;3896;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1071;0B5MEVA000A46JCCW0000416;797;3551;05/06/2023 13:29;23.39;3.07;9999;9999;24;24;3899;3899;3898;3898;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;13.59506614;1070;0B5MEVA000A46JCCW0000441;796;3551;05/06/2023 13:25;23.39;3.06;9999;9999;24;24;3898;3899;3898;3896;3899;3898;1;;;;13.59506614;;;;;;;;
23.39;21.51915268;1069;0B5MEVA000A46JCCW0000039;574;3551;05/06/2023 13:24;23.38;3.08;9999;9999;24;24;3898;3896;3895;3898;3896;3896;1;;;;21.51915268;;;;;;;;
23.39;21.51915268;1068;0B5MEVA000A46JCCW0000038;573;3551;05/06/2023 13:23;23.38;3.06;9999;9999;24;24;3896;3898;3895;3896;3896;3896;1;;;;21.51915268;;;;;;;;
